Date,CampaignId,CampaignName,AdGroupName,CriterionType,MatchType,TargetingCategory,Criterion,Query,Cost,WeightedImpressions,Clicks,Bounces,Calls_F,Calls_A,B24_F,B24_A,Forms_F,Forms_A,EMails_F,EMails_A,GoalsFC,GoalsLC
2023-08-14,91181736,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,KEYWORD,SYNONYM,EXACT,слуховой аппарат,oticon vigo bte cbe,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,91181736,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,KEYWORD,SYNONYM,EXACT,слуховой аппарат,phonak baseo q 5,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,91181736,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат,аппарат костной проводимости слуховой,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,91181736,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат,слуховой аппарат,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,91181736,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат,слуховой аппарат phone q10,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,91181736,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат,слуховые аппараты,19.17,0.95,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,91181736,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат,слуховые аппараты домодедово,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,91181736,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты и техника казань улица юлиуса фучика,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,KEYWORD,KEYWORD,EXACT,купить слуховой аппарат phonak,слуховой аппарат phonak купить,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,widex,KEYWORD,KEYWORD,EXACT,widex -dream -evoke -unique -аппарат -купить -слуховые -цена,widex d100fs,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,widex,KEYWORD,KEYWORD,EXACT,слуховой аппарат widex -заушный -купить -цена,widex слуховые аппараты,36.09,0.58,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,widex,KEYWORD,SYNONYM,UNKNOWN,widex -dream -evoke -unique -аппарат -купить -слуховые -цена,видекс ме12,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,widex,KEYWORD,KEYWORD,EXACT,слуховые аппараты видекс -цены,видекс слуховые аппараты,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,widex,KEYWORD,KEYWORD,COMPETITOR,слуховые аппараты видекс -цены,сайт видекс слуховые аппараты,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - audeo - marvel,KEYWORD,KEYWORD,EXACT,слуховой аппарат марвел,слуховые аппараты фонак марвел 30 или 50,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - naida,KEYWORD,KEYWORD,ALTERNATIVE,phonak naida,phonak naida p90 up,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - naida,KEYWORD,KEYWORD,EXACT,phonak naida слуховые аппараты,слуховой аппарат phonak naida v30 up выключился и перестал работать,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - naida,KEYWORD,KEYWORD,ALTERNATIVE,phonak naida слуховые аппараты,слуховой аппарат phonak naida v30 up цвет p1 песок,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,ремаркетинг - phonak,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат siemens intuis 3 m,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,ремаркетинг - phonak,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат атом российский,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,ремаркетинг - phonak,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты в краснодаре адреса и цены,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,ремаркетинг - phonak,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты в краснодаре краснодар,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89440325,[поиск] Бренд. ТГ,мастерслух - слуховые аппараты,KEYWORD,SYNONYM,COMPETITOR,мастерслух слуховые аппараты,мастер слух краснодар красная 154 купить аппарат слуховой,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89440325,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,KEYWORD,KEYWORD,BROADER,мастер слух,адрес и телефон мастер слуха г краснодар,10.62,0.58,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89440325,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,KEYWORD,KEYWORD,BROADER,мастер слух,мастер слух в краснодаре улица железнодорожная,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89440325,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,KEYWORD,KEYWORD,ALTERNATIVE,мастер слух,мастер слух в краснодаре улице железнодорожной,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,89440325,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,KEYWORD,KEYWORD,BROADER,мастер слух,мастер слух краснодар,22.34,0.73,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,гео,KEYWORD,KEYWORD,EXACT,слуховые аппараты армавир,слуховые аппараты армавир,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,гео,KEYWORD,KEYWORD,EXACT,геленджик слуховой аппарат,слуховые аппараты в рассрочку в геленджике,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,гео,KEYWORD,KEYWORD,EXACT,славянск слуховой аппарат,слуховые аппараты в славянске на кубани,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,гео,KEYWORD,KEYWORD,EXACT,слуховые аппараты ейск,слуховые аппараты ейск,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,cyber sonik слуховые аппараты характеристики,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,заказать слуховой аппарат,аппарат слуховой купить в краснодаре,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,без слуховых аппаратов,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,вкладыш для слухового аппарата,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,COMPETITOR,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,гончарная 25 слуховые аппараты телефон,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,UNKNOWN,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,если особенности прохода со слуховыми аппаратами при проверке перед полетом,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,заказать слуховой аппарат,краснодар купить слуховой аппарат,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,слуховой аппарат купить -phonak -resound -siemens -widex -адреса -аккумуляторные -внутриканальный -внутриушные -где -детские -заушный -костный -ладожской -мощный -подобрать -пожилых -ребенку -сименс -фонак -цена,купить аппарат для слуха,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,заказать слуховой аппарат,купить слуховой аппарат в краснодаре,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,аппараты для слуха -коррекции,купить слуховой аппарат для пожилого человека без врача,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,заказать слуховой аппарат,купить слуховые аппараты в краснодаре сверхмощные чили,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,заказать слуховой аппарат,купить слуховые аппараты новороссийск адреса,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,аппараты для слуха -коррекции,мощный слуховой аппарат для глубоких потерь слуха цена цифровой,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,BROADER,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,нужно ли идти к врачу по поводу слухового аппарата,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,правила получения слухового аппарата для инвалидов,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,BROADER,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,проблемы без слуховых аппаратов,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,руна 24 слуховой аппарат,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,сколько стоит слуховой аппарат -phonak,сколько стоит слуховой аппарат,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,сколько стоит слуховой аппарат -phonak,сколько стоит слуховой аппарат для старых людей цена краснодаре,29.96,1.71,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,слуховой аппарат,32.19,1.59,1,2,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,слуховой аппарат hearing aid,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,заказать слуховой аппарат,слуховой аппарат для пожилого человека купить,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,заказать слуховой аппарат,слуховой аппарат для пожилого человека купить в краснодаре цена,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат купить -phonak -resound -siemens -widex -адреса -аккумуляторные -внутриканальный -внутриушные -где -детские -заушный -костный -ладожской -мощный -подобрать -пожилых -ребенку -сименс -фонак -цена,слуховой аппарат купить,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,заказать слуховой аппарат,слуховой аппарат купить,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,SYNONYM,EXACT,заказать слуховой аппарат,слуховой аппарат купить в краснодаре,2.19,0.17,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,слуховой аппарат пр bluetooth,56,2.03,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,слуховой аппарат римакс,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,слуховой аппарат ритм рр,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат цена -phonak -siemens -signia -widex -адрес -видекс -внутриканальные -внутриушные -детские -заушные -костный -купить -мощные -пожилых -сименс -фонак,слуховой аппарат цены,13.46,0.77,1,2,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,слуховые аппараты,27.23,4.87,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,слуховой аппарат -4 -audeo -baseo -bolero -dream -evoke -insio -intuis -marvel -motion -naida -phonak -pure -resound -siemens -signia -sky -stylleto -unique -virto -widex -xtm -адреса -аккумуляторный -армавир -балеро -басео -белореченск -блютуз -болеро -взрослых -видекс -вирто -внутриканальные -внутриушные -выбрать -геленджик -глухих -детский -ейск -железнодорожная -заказать -зарядкой -зарядные -заряжаемые -заушный -костный -краснодар -красная -кропоткин -крымск -купить -магазин -май -майкоп -марвел -марвэл -мощный -наида -новороссийск -пенсионера -перезаряжаемый -подобрать -подбор -подзарядкой -пожилого -получить -приобрести -дети -сайты -сигния -сименс -скай -слабослышащих -славянск -стоимость -темрюк -тимашевск -тихорецк -ушные -фонак -хтм -цена -цифровой,слуховые аппараты microtech vector 12 mini,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,91181736,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,KEYWORD,KEYWORD,EXACT,цифровой слуховой аппарат -siemens -внутриканальные -заушный -мощные -перезаряжаемый -сименс,слуховые аппараты цифровые широковещательные сверхмощные в краснодаре,46.88,0.91,1,0,0,0,0,0,0,0,0,0,0,0
