Date,AdNetworkType,CampaignName,AdGroupName,AdFormat,AdId,Slot,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Calls_F,Calls_A,B24_F,B24_A,Forms_F,Forms_A,EMails_F,EMails_A,GoalsFC,GoalsLC,TextAdTitle,TextAdTitle2,TextAdText,TextAdHref
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111898,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых с любой степенью потери слуха. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111898,PREMIUMBLOCK,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых с любой степенью потери слуха. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111899,ALONE,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111899,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111899,PREMIUMBLOCK,5,1,2,0,175.81,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111899,SUGGEST,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,ALONE,5.8,2,6,0,224.49,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,OTHER,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,PREMIUMBLOCK,20.86,2,3,0,139.65,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,SUGGEST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,ALONE,5.73,2,6,0,383.61,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,OTHER,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,PREMIUMBLOCK,28.04,5,17,5,395.56,1,1,0,0,0,0,0,0,1,1,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,SUGGEST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111902,ALONE,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111902,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111902,PREMIUMBLOCK,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111909,PREMIUMBLOCK,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты для пожилых людей,МастерСлух™,260 моделей от проверенных брендов в наличии. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111910,PREMIUMBLOCK,1.03,1,2,2,94.02,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты для пожилых людей,МастерСлух™,Слуховые аппараты для детей и взрослых с любой степенью потери слуха. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111912,PREMIUMBLOCK,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты пожилым людям,МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111914,SUGGEST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты пожилым людям,МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,аккумуляторные,TEXT,14731111942,ALONE,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Аккумуляторные слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/akkumulyatornye-slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,аккумуляторные,TEXT,14731111944,ALONE,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Аккумуляторные слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/akkumulyatornye-slukhovye-apparaty/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,4 степень,TEXT,14731111948,PREMIUMBLOCK,1.07,1,1,0,53.6,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты 4-й степени,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-4-y-stepeni-tugoukhosti/
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,костно-проводные,TEXT,14731111954,PREMIUMBLOCK,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты с костной проводимостью,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-s-kostnoy-provodimostyu/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,--,TEXT,--,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201671,PREMIUMBLOCK,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Современные технологии и швейцарское качество аппаратов Phonak. Узнайте большей,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201674,PREMIUMBLOCK,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Швейцарское качество аппаратов Phonak. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201675,PREMIUMBLOCK,1.12,1,1,0,119.07,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Слуховые аппараты Phonak для детей и взрослых. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201675,SUGGEST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Слуховые аппараты Phonak для детей и взрослых. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201676,ALONE,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Бесплатная настройка аппарата Phonak в течение года. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201676,PREMIUMBLOCK,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Бесплатная настройка аппарата Phonak в течение года. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - audeo,TEXT,14430280281,PREMIUMBLOCK,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak Audeo,Медцентр МастерСлух™,Слуховые аппараты Phonak для детей и взрослых. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/audeo/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - sky,TEXT,14430280319,ALONE,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak Sky,Медцентр МастерСлух™,Современные технологии и швейцарское качество аппаратов Phonak. Узнайте большей,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/sky/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,ремаркетинг - phonak,TEXT,14431553797,PREMIUMBLOCK,1.26,1,1,0,131.48,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Скидка 10% при единовременной покупке двух слуховых аппаратов. Узнайте больше,https://mastersluh-krasnodar.ru/sales/skidka-10-pri-edinovremennoy-pokupke-dvyx-sluxovix-apparatov/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,ремаркетинг - widex,TEXT,14431553806,PREMIUMBLOCK,7.25,2,3,1,186.51,0,0,0,0,0,1,0,0,0,1,Слуховые аппараты Widex,Медцентр МастерСлух™,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,resound,TEXT,14767708064,PREMIUMBLOCK,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReSound заушные cлуховые аппараты,Медцентр МастерСлух™,При покупке аппарата ReSound бесплатная настройка в течение года. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/zaushnye/resound/
2023-08-01,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395295,PREMIUMBLOCK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Скидка 10% при единовременной покупке двух слуховых аппаратов. Узнайте больше,https://mastersluh-krasnodar.ru/sales/skidka-10-pri-edinovremennoy-pokupke-dvyx-sluxovix-apparatov/
2023-08-01,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395296,ALONE,9.46,1,4,1,74.28,0,0,0,0,0,0,0,0,0,0,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-08-01,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395296,PREMIUMBLOCK,6.4,4,6,3,210.91,0,1,0,0,0,0,0,0,0,1,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,батарейки,TEXT,14462238674,PREMIUMBLOCK,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов и кохлеарных имплантов,"Phonak, Siemens, Widex, Signia","В наличии батарейки 10, 13, 312, 675 в упаковках по 6 шт. Только проверенные бренды",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,батарейки,TEXT,14462238678,PREMIUMBLOCK,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов,"Phonak, Siemens, Widex, Signia","Покупка: Наличные, Б/Н. Доставка курьером / самовывоз.",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,батарейки,TEXT,14462238687,PREMIUMBLOCK,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов,"Phonak, Siemens, Widex, Signia",Скидки до 33%. Быстрая доставка курьером.,https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,батарейки 10,TEXT,14463722236,PREMIUMBLOCK,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов тип 10,"Phonak, Siemens, Widex, Signia","Покупка: Наличные, Б/Н. Доставка курьером или самовывоз. Узнайте больше на сайте",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/10/
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,батарейки 10,TEXT,14463722237,PREMIUMBLOCK,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов тип 10,"Phonak, Siemens, Widex, Signia","В наличии батарейки 10, 13, 312, 675 в упаковках по 6 шт. Только проверенные бренды",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/10/
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,батарейки 10,TEXT,14463722238,PREMIUMBLOCK,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов тип 10,"Phonak, Siemens, Widex, Signia",Скидки до 33%. Быстрая доставка курьером. Проверенные бренды. Долгий срок службы,https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/10/
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,батарейки 13,TEXT,14463722245,ALONE,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов тип 13,"Phonak, Siemens, Widex, Signia","Покупка: Наличные, Б/Н. Доставка курьером / самовывоз.",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/13/
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,батарейки 13,TEXT,14463722245,PREMIUMBLOCK,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов тип 13,"Phonak, Siemens, Widex, Signia","Покупка: Наличные, Б/Н. Доставка курьером / самовывоз.",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/13/
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,батарейки 13,TEXT,14463722247,PREMIUMBLOCK,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов тип 13,"Phonak, Siemens, Widex, Signia",Скидки до 33%. Быстрая доставка курьером.,https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/13/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,--,TEXT,--,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,гео,TEXT,14669343467,SUGGEST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты. Доставка из Краснодара,МастерСлух™,260 моделей от проверенных брендов в наличии. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,гео,TEXT,14669343469,PREMIUMBLOCK,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты. Доставка из Краснодара,МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,гео,TEXT,14669343470,ALONE,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты. Доставка из Краснодара,МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,гео,TEXT,14669343470,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты. Доставка из Краснодара,МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,гео,TEXT,14669343470,PREMIUMBLOCK,10.2,1,2,0,125.73,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты. Доставка из Краснодара,МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,гео,TEXT,14669343470,SUGGEST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты. Доставка из Краснодара,МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,гео,TEXT,14669343471,PREMIUMBLOCK,4.32,1,6,1,90.56,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты. Доставка из Краснодара,МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,гео,TEXT,14669343471,SUGGEST,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты. Доставка из Краснодара,МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111897,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,260 моделей от проверенных брендов в наличии. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111897,PREMIUMBLOCK,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,260 моделей от проверенных брендов в наличии. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111898,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых с любой степенью потери слуха. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111898,PREMIUMBLOCK,3.1,1,2,0,77.57,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых с любой степенью потери слуха. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111899,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111899,PREMIUMBLOCK,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,ALONE,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,PREMIUMBLOCK,14.72,2,4,0,157.39,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,SUGGEST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,ALONE,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,PREMIUMBLOCK,21.35,3,6,4,262.13,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,SUGGEST,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111902,PREMIUMBLOCK,7.75,2,4,0,56.9,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111902,SUGGEST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
