Date,AdNetworkType,CampaignName,CampaignType,AdGroupName,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Calls_F,Calls_A,B24_F,B24_A,Forms_F,Forms_A,EMails_F,EMails_A,GoalsFC,GoalsLC
2023-07-20,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки signia,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,49.01,8,21,4,743.83,0,0,0,0,0,0,0,0,0,0
2023-07-20,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,60.23,7,12,2,384.85,0,0,1,1,0,0,0,0,1,1
2023-07-20,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,7.52,1,2,0,61.32,0,0,0,0,0,0,0,0,0,0
2023-07-20,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,мощные,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,1.13,1,2,0,27.51,0,0,0,0,0,0,0,0,0,0
2023-07-21,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,4.35,1,3,0,102.04,0,1,0,0,0,0,0,0,0,1
2023-07-21,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,10.24,2,8,3,232.82,0,0,0,0,0,0,0,0,0,0
2023-07-21,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 13,6.63,2,4,2,125.56,0,0,0,0,0,0,0,0,0,0
2023-07-21,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,20.84,4,8,2,520.65,0,0,0,0,0,0,0,0,0,0
2023-07-21,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,64.85,10,19,7,841.86,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,2.09,1,5,0,32.64,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - bolero,1.02,1,1,0,129.28,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - naida,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - sky,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,42.72,6,14,8,684.66,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,36.17,5,8,2,311.95,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,4.2,1,2,2,63.29,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,мощные,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,1.15,1,2,0,124.15,0,0,1,1,0,0,0,0,1,1
2023-07-23,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - naida,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - widex,2.1,1,1,0,39.69,0,0,0,0,0,0,0,0,0,0
2023-07-23,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 13,3.43,1,0,0,111.87,0,0,0,0,0,0,0,0,0,0
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,33.65,9,17,0,847.67,0,0,1,0,1,0,0,0,2,0
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,36.91,6,10,4,439.63,0,0,0,0,0,0,0,0,0,0
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,2.14,1,3,0,76.76,0,0,0,0,0,0,0,0,0,0
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,2.06,2,4,0,167.09,0,0,0,0,0,0,0,0,0,0
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,аккумуляторные,1.08,1,4,4,44.67,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - bolero,1.03,1,2,0,231.51,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - naida,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens - intuis,5,1,2,0,125.99,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,0.77,1,1,1,99.04,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - widex,4.31,1,1,0,83.51,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,мастерслух - слуховые аппараты,1.29,1,0,0,277.93,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,8.57,5,13,7,643.73,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,36.05,5,12,5,878.38,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,69.54,12,24,7,1343.92,0,0,0,0,0,0,1,1,1,1
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внтриканальные,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,1.88,1,2,0,104.07,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,0.96,1,2,0,254.53,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - naida,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,signia,1.15,1,2,2,81.85,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,2.07,1,3,0,114.74,0,0,0,0,0,1,0,0,0,1
2023-07-25,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,7.9,1,1,0,128.63,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,12.34,2,4,0,415.64,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,43.65,5,13,2,924.33,0,0,0,0,1,0,0,0,1,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,2.06,1,4,0,232.56,0,0,0,0,0,0,0,0,0,0
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,0.99,1,2,2,49.26,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,3.05,2,4,0,278.79,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens,3.4,1,2,0,165.92,0,0,1,1,0,0,0,0,1,1
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - naida,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,signia - motion,2.07,2,2,0,324.86,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,1.95,1,4,2,320.89,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,6.56,1,2,2,369.01,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,14.71,1,4,0,113.76,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,65.64,6,16,0,573.52,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внтриканальные,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,1.03,1,2,2,352.62,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens,0.97,1,0,0,410.66,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,2.05,1,2,0,121.02,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo - marvel,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - bolero,1.89,1,2,0,101.4,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens - intuis,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens - motion,1.04,1,2,0,61.03,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,мастерслух - слуховые аппараты,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,1.94,1,1,0,116.11,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,4.94,1,2,2,68.52,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,9.63,3,6,2,600.44,1,1,0,0,0,0,0,0,1,1
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,52.47,4,8,0,775.05,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,3.85,1,2,2,264.84,0,0,0,0,0,0,0,0,0,0
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo - m,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,6.19,1,0,0,128.66,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,ремаркетинг - батарейки,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 13,2.22,2,4,2,341.33,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 675,6.22,1,2,2,203.98,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки signia,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,45.01,7,14,4,629.04,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,signia - motion,1.03,1,1,1,73.41,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 13,1.23,1,2,0,301.54,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,26.46,5,12,6,447.05,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,4.19,1,2,2,144.49,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внутриушные,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,4 степень,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,1.03,1,2,0,38.33,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,3.69,3,4,0,164.21,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,signia,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,1.08,1,1,0,74.78,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,мастерслух - слуховые аппараты,3.26,2,5,1,252.11,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,6.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 13,3.09,1,1,0,101.89,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,31.76,4,11,3,841.81,1,1,1,1,0,0,0,0,2,2
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,97.97,14,38,7,1581.32,1,1,0,0,0,0,0,0,1,1
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,5.38,1,2,2,94.02,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,аккумуляторные,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,4 степень,1.07,1,1,0,53.6,0,0,0,0,0,0,0,0,0,0
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,7.25,1,1,0,119.07,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - sky,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,1.26,1,1,0,131.48,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - widex,7.25,2,3,1,186.51,0,0,0,0,0,1,0,0,0,1
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,16.86,5,10,4,285.19,0,1,0,0,0,0,0,0,0,1
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 10,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 13,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
