Date,AdNetworkType,CampaignName,LocationOfPresenceName,Device,Gender,Age,IncomeGrade,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Conversions_301649121_FCCD,Conversions_301649121_AUTO,Conversions_301314275_FCCD,Conversions_301314275_AUTO,Conversions_301313194_FCCD,Conversions_301313194_AUTO,Conversions_301315472_FCCD,Conversions_301315472_AUTO
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,DESKTOP,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,DESKTOP,GENDER_MALE,AGE_45_54,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,DESKTOP,GENDER_MALE,AGE_45_54,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,DESKTOP,GENDER_MALE,AGE_55,OTHER,9,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,16,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,29,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_FEMALE,AGE_45_54,ABOVE_AVERAGE,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,40,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_FEMALE,AGE_55,OTHER,14,1,0,0,5.18,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_FEMALE,UNKNOWN,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_MALE,AGE_0_17,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_MALE,AGE_18_24,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_MALE,AGE_35_44,OTHER,6,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_MALE,AGE_45_54,OTHER,15,1,1,0,65.26,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,MOBILE,GENDER_MALE,AGE_55,OTHER,12,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Краснодарский край,TABLET,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Красноперекопск,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Кропоткин,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Крымск,DESKTOP,GENDER_MALE,AGE_18_24,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Крымск,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Крымск,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Крымск,MOBILE,GENDER_FEMALE,AGE_45_54,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Крымск,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Крымский район,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Курск,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Курская область,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Ленинский район,MOBILE,GENDER_FEMALE,AGE_55,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Магадан,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Майкоп,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Майкоп,MOBILE,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Махачкала,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Миасс,MOBILE,GENDER_MALE,AGE_55,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,DESKTOP,GENDER_FEMALE,AGE_45_54,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,DESKTOP,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,DESKTOP,GENDER_MALE,AGE_25_34,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,DESKTOP,GENDER_MALE,AGE_35_44,VERY_HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,DESKTOP,GENDER_MALE,AGE_45_54,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,DESKTOP,GENDER_MALE,AGE_55,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,DESKTOP,GENDER_MALE,UNKNOWN,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,MOBILE,GENDER_FEMALE,AGE_25_34,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,MOBILE,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,MOBILE,GENDER_FEMALE,AGE_55,OTHER,10,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,MOBILE,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,MOBILE,GENDER_MALE,AGE_35_44,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,MOBILE,GENDER_MALE,AGE_55,OTHER,7,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва,TABLET,GENDER_MALE,AGE_35_44,HIGH,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва и область,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва и область,DESKTOP,GENDER_MALE,AGE_35_44,VERY_HIGH,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва и область,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва и область,TABLET,GENDER_FEMALE,AGE_35_44,HIGH,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Москва и область,TABLET,GENDER_FEMALE,AGE_35_44,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Мытищи,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Мытищи,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Набережные Челны,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Назрань,MOBILE,GENDER_MALE,AGE_0_17,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Назрань,MOBILE,GENDER_MALE,AGE_18_24,OTHER,11,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Нарьян-Мар,MOBILE,GENDER_MALE,AGE_55,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Ненецкий автономный округ,MOBILE,GENDER_MALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Нефтеюганск,MOBILE,GENDER_MALE,AGE_55,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Нижневартовск,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Нижний Новгород,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Нижний Новгород,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,DESKTOP,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,DESKTOP,GENDER_FEMALE,AGE_35_44,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,DESKTOP,GENDER_MALE,AGE_0_17,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,DESKTOP,GENDER_MALE,AGE_18_24,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,DESKTOP,GENDER_MALE,AGE_35_44,ABOVE_AVERAGE,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,DESKTOP,GENDER_MALE,AGE_55,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,DESKTOP,GENDER_MALE,AGE_55,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,MOBILE,GENDER_FEMALE,AGE_0_17,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,6,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,MOBILE,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,MOBILE,GENDER_FEMALE,AGE_55,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новороссийск,TABLET,GENDER_FEMALE,AGE_45_54,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новосибирск,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новосибирск,MOBILE,GENDER_FEMALE,AGE_55,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новосибирск,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новочеркасск,DESKTOP,GENDER_FEMALE,AGE_0_17,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Новочеркасск,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Одинцово,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Оленегорск,DESKTOP,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Омск,MOBILE,GENDER_FEMALE,AGE_55,OTHER,10,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Оренбург,DESKTOP,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Оренбург,MOBILE,GENDER_FEMALE,AGE_35_44,HIGH,8,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Оренбург,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Орехово-Зуево,MOBILE,GENDER_MALE,AGE_45_54,OTHER,10,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Орск,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Павловский Посад,MOBILE,GENDER_MALE,AGE_0_17,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Пенза,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,30,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Пенза,DESKTOP,GENDER_MALE,AGE_45_54,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Пенза,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,5,1,1,1,39.3,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Пенза,MOBILE,GENDER_MALE,AGE_25_34,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Первоуральск,MOBILE,GENDER_MALE,AGE_45_54,OTHER,3,1,0,0,25.65,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Пермский край,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Пермь,DESKTOP,GENDER_FEMALE,AGE_25_34,ABOVE_AVERAGE,8,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Пермь,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Пермь,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Пермь,MOBILE,GENDER_MALE,AGE_45_54,OTHER,6,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Подольск,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Протвино,DESKTOP,GENDER_MALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Пушкинский район,MOBILE,GENDER_FEMALE,AGE_55,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Раменский район,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,35,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_55,OTHER,8,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_MALE,AGE_55,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Башкортостан,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Башкортостан,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,7,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Башкортостан,MOBILE,GENDER_MALE,AGE_55,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Дагестан,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Ингушетия,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Ингушетия,MOBILE,GENDER_MALE,AGE_35_44,ABOVE_AVERAGE,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Ингушетия,MOBILE,GENDER_MALE,AGE_35_44,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Крым,MOBILE,GENDER_MALE,AGE_18_24,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Северная Осетия — Алания,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Татарстан,DESKTOP,GENDER_MALE,AGE_0_17,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Татарстан,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_FEMALE,AGE_55,OTHER,13,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_FEMALE,UNKNOWN,OTHER,1,1,0,0,3.84,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,DESKTOP,GENDER_FEMALE,AGE_0_17,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,DESKTOP,GENDER_FEMALE,AGE_35_44,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,DESKTOP,GENDER_FEMALE,UNKNOWN,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,DESKTOP,UNKNOWN,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,DESKTOP,UNKNOWN,AGE_55,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,MOBILE,GENDER_FEMALE,AGE_35_44,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
