Date,AdNetworkType,Device,CampaignId,CampaignName,AdGroupName,AdGroupId,AdId,Cost,Impressions,Clicks,Sessions,Bounces,Calls,JS_Mes,JS_Leads,Forms,EM_Copy,EM_Click,Goals
2024-03-03,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344949,0,5,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344950,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344952,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344953,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,экскаваторы,5410566813,15892787482,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344937,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344938,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344939,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344942,0,7,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344943,77.66,39,3,5,1,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344944,79.03,45,4,4,1,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344947,224.47,54,15,17,1,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344948,0,11,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344949,23.51,14,1,1,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344950,0,21,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344951,0,22,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344952,0,12,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344953,0,7,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 3.0,5409189160,15883344954,0,8,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 5.0,5409189161,15883344956,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 5.0,5409189161,15883344957,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы гусеничные,5409189162,15883344958,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы гусеничные,5409189162,15883344959,5.53,19,1,1,1,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,экскаваторы,5410566813,15892787481,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,экскаваторы,5410566813,15892787482,0,7,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344943,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344944,0,8,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344947,12.19,8,1,1,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344948,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344949,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-03,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344950,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,39,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,2.63,56,1,1,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,0,42,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,48,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,248,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,14,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699463,0,54,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699465,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699467,0,437,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699469,50.94,500,1,1,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699472,0,34,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,17,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,20,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,14.49,661,3,2,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,49,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,36,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,4.81,163,1,1,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,8.49,80,1,1,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,4.79,107,1,1,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,55.31,194,3,2,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,9.58,66,1,1,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850821825,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699464,27.98,159,1,1,1,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699465,1.42,10,1,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699466,0,4,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699470,0,247,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699471,200.06,512,11,11,2,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,14,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,14.42,26,2,2,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,174.89,1616,31,35,4,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,63.08,63,4,3,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,7,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,5,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,7,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699463,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699467,16.46,12,1,1,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699469,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699472,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,2.04,33,1,1,0,0,0,0,0,0,0,0
2024-03-04,AD_NETWORK,TABLET,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344937,50.15,2,1,1,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344938,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344939,11.49,4,1,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344942,49.44,1,1,1,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344943,92.95,45,2,2,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344944,175.81,31,5,5,1,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344947,57.55,18,4,5,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344949,26.01,8,1,1,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344950,80.05,22,2,2,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344951,0,10,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344952,0,5,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344953,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 3.0,5409189160,15883344954,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 5.0,5409189161,15883344956,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 5.0,5409189161,15883344957,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы гусеничные,5409189162,15883344959,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,экскаваторы,5410566813,15892787482,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344937,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344938,202.2,3,1,1,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344942,25.04,17,1,1,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344943,113.45,57,2,3,1,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344944,266.54,79,9,9,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344947,535.64,76,22,23,3,0,0,0,1,0,0,1
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344948,0,14,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344949,52.62,13,2,1,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344950,257.62,70,6,7,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344951,52.31,27,1,1,1,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344952,43.68,11,2,2,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344953,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 3.0,5409189160,15883344954,63.29,11,2,2,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 3.0,5409189160,15883344955,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы гусеничные,5409189162,15883344958,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы гусеничные,5409189162,15883344959,129.07,21,4,4,1,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,экскаваторы,5410566813,15892787481,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,экскаваторы,5410566813,15892787482,0,19,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344943,47.35,2,1,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344944,0,4,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344947,9.98,2,1,1,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344949,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344950,69.87,10,2,2,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344951,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344952,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы гусеничные,5409189162,15883344959,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,экскаваторы,5410566813,15892787482,0,4,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,16,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,15.04,73,1,1,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,10.18,10,2,2,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,125,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,23,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699463,13.13,22,1,1,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699467,26.43,193,1,1,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699469,4.26,300,1,1,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699472,0,6,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,13,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,5,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,5.08,170,1,1,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,12,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,10,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,40.24,220,5,5,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,0,5,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,27,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,57,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,52,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699464,0,107,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699465,4.02,2,1,1,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699466,0,8,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699470,4.22,45,1,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699471,50.34,175,4,5,1,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,7,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,82.05,342,8,8,2,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,11,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,15,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,9,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699467,0,11,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699469,0,11,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,TABLET,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699472,0,5,0,0,0,0,0,0,0,0,0,0
2024-03-05,AD_NETWORK,TABLET,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344937,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344938,101.41,5,2,3,2,0,0,0,0,0,0,0
2024-03-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344939,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344942,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344943,54.77,19,1,1,0,0,0,0,0,0,0,0
2024-03-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344944,103.65,11,1,1,0,0,0,0,0,0,0,0
2024-03-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344947,180.43,16,7,7,1,0,0,0,0,0,0,0
