Date,AdNetworkType,Device,CampaignId,CampaignName,AdGroupName,AdGroupId,AdId,Cost,Impressions,Clicks,Sessions,Bounces,Conversions_285608565_AUTO,Conversions_260822790_AUTO,Conversions_260822845_AUTO,Conversions_257359290_AUTO,Conversions_256317730_AUTO,Conversions_258739012_AUTO
2024-05-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,18.06,14,3,3,1,--,--,--,--,--,--
2024-05-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,5.4,5,1,1,0,--,--,--,--,--,--
2024-05-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344957,3.85,1,1,1,0,--,--,--,--,--,--
2024-05-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,2,0,0,0,--,--,--,--,--,--
2024-05-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,22.91,20,2,2,1,--,--,--,--,--,--
2024-05-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,17.84,7,1,1,0,--,--,--,--,--,--
2024-05-04,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,7,0,0,0,--,--,--,--,--,--
2024-05-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,0,9,0,0,0,--,--,--,--,--,--
2024-05-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,9.28,3,1,1,0,--,--,--,--,--,--
2024-05-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,7.27,2,1,1,0,--,--,--,--,--,--
2024-05-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,0,8,0,0,0,--,--,--,--,--,--
2024-05-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,24.24,4,2,1,0,--,--,--,--,--,--
2024-05-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,37.32,8,3,3,0,--,--,--,--,--,--
2024-05-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,0,1,0,0,0,--,--,--,--,--,--
2024-05-04,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,0,1,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,23,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,8,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,0,12,0,1,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,3.2,141,1,1,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,49,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,33,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,4,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,6,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,5,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,2.36,8,1,1,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,2.83,154,2,2,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,10,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,10,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,1.95,104,1,1,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,1.82,87,1,1,1,--,--,--,--,--,--
2024-05-05,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,1.82,106,1,1,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,28,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,30,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,87,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,4.12,103,3,2,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,4,0,0,0,--,--,--,--,--,--
2024-05-05,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,42,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,38.63,9,3,3,1,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,0,7,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,0,1,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,23.15,4,1,1,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,0,2,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,32.66,50,3,3,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,0,19,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,85.48,19,6,6,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,157.04,49,9,12,1,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,19.72,22,3,2,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,124.97,51,8,8,1,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,49.87,24,4,4,1,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,0,8,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,43.39,10,2,2,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,9.13,6,1,1,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344955,15.94,1,1,1,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,0,3,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,4,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,0,21,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,2,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,6,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,0,12,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,13.71,29,2,1,1,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,0,10,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344940,40.7,9,1,1,0,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,71.74,44,5,6,2,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,23.44,16,2,1,1,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,320.25,180,21,21,3,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,58.14,66,4,4,0,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,264.28,91,19,19,2,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,1668.67,476,118,113,12,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,86.91,71,6,12,2,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,489.79,270,38,37,7,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,112.17,102,6,6,1,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,163.36,61,11,11,0,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,76.14,28,5,5,2,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,220.96,38,12,12,0,--,--,--,1,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344955,0,2,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,88.78,15,4,4,0,--,1,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344957,0,1,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,3,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,55.92,34,6,6,1,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,71.56,22,3,2,0,--,--,--,--,--,--
2024-05-05,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,40.75,35,2,2,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,0,1,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,0,2,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,0,1,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,0,1,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,0,10,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,0,3,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,0,6,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,54.76,18,3,3,1,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,32.12,6,2,2,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,61.7,14,5,5,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,0,1,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,0,1,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,0,4,0,0,0,--,--,--,--,--,--
2024-05-05,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,1,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,6,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,2,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,1.53,7,1,1,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,86,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,22,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,18,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,1,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,3,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,40,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,8,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,3.17,46,2,2,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,2.23,24,1,1,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,3.88,35,1,1,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,11,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,4,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,2.12,7,2,2,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,1.52,118,1,1,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,2,0,0,0,--,--,--,--,--,--
2024-05-06,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,8,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,16.68,12,1,2,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,0,21,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,17.71,1,1,1,1,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,0,10,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,16.08,5,1,1,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,103.15,47,6,5,2,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,19.57,23,2,2,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,4.7,6,1,1,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,74.97,32,6,4,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,221.3,78,16,14,1,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,198.57,63,10,10,1,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,23.9,38,2,2,1,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,64.84,18,4,5,1,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,0,5,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,27.77,8,1,1,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,0,1,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,0,7,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,1,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,25.96,1,1,1,1,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,34.21,16,2,2,2,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,98.06,38,4,4,0,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,0,11,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344940,0,3,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,31.43,30,2,2,1,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,25.93,27,2,2,0,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,183.6,121,10,9,0,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,105.58,97,6,3,1,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,299.56,112,21,22,4,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,816.71,296,51,51,8,1,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,293.53,142,22,22,3,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,295.55,236,26,26,5,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,47.76,103,4,4,0,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,49.21,43,4,4,1,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,56.97,32,6,6,1,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,55.49,23,3,3,0,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,13.52,6,1,1,0,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344957,0,1,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,9,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,33.74,35,2,1,0,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,42.78,19,3,3,1,--,--,--,--,--,--
2024-05-06,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,21.41,4,1,1,1,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,0,1,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,0,1,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,0,2,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,40.79,7,2,2,1,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,0,2,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,13.69,2,1,1,0,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,30.97,15,2,2,1,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,0,5,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,38.66,22,3,3,1,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,0,3,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,0,1,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,5.79,2,1,1,0,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,3,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,0,5,0,0,0,--,--,--,--,--,--
2024-05-06,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,1,0,0,0,--,--,--,--,--,--
2024-05-07,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,57,0,0,0,--,--,--,--,--,--
